repo_key,sha,nodes,edges,clumps,files_in_loops,unresolved_internal,internal_statements,parse_failures,read_failures,skipped_non_identifier,skipped_duplicate,build_seconds,is_pinned
dask/dask,221eb099ea8690ef7da334aa97b9a4e30e679f61,105,492,3,63,10,572,0,0,0,0,2.68,False
dask/dask,63b6bb84015975c8466e80d1d498a293835ae936,127,677,1,88,0,810,0,0,1,0,3.589,False
dask/dask,92c8cba82e5e427f9acbdadcc6973a531466ae41,100,436,3,56,11,524,0,0,0,0,2.181,False
dask/dask,c5524337c7abf5f9c5436736cbc8c081c193e8ab,166,936,1,125,0,1076,0,0,1,0,4.066,False
dask/dask,d8eb38e97db5a83d893b178a2bb8ec7c34bd8f29,166,937,1,125,0,1078,0,0,1,0,2.109,False
deepset-ai/haystack,41b7ed4f472b7c26cc6cb879e8fda1197b422f49,230,783,8,55,0,753,0,0,0,0,3.863,True
deepset-ai/haystack,af53e8430d93e1bca9a411cf162d72ad41dd6c02,160,448,4,19,0,398,0,0,1,0,2.241,False
deepset-ai/haystack,8b9eddcd948e972c844e03000c2802e85e462c2a,163,452,4,19,0,401,0,0,1,0,1.715,False
deepset-ai/haystack,676da681d08e2fc97b1e6ff66ef98f57c6f0260f,340,948,5,98,32,985,0,0,4,0,5.785,False
deepset-ai/haystack,0616197b44ae95da03aad7e5ac3997b243bd735d,147,323,3,7,0,328,0,0,1,0,1.886,False
deepset-ai/haystack,906177329bcc54f6946af361fcd3d0e334e6ce5f,171,496,4,20,0,444,0,0,1,0,2.226,False
deepset-ai/haystack,fc64884819b37c944a9580c022698c19102a37eb,216,698,7,47,0,670,0,0,1,0,3.216,False
deepset-ai/haystack,e3f9da13d0df40b5898e480c725ee329ca175858,207,652,10,34,0,602,0,0,1,0,2.168,False
deepset-ai/haystack,e92a0e4bebe14352f4d540278a77a8e34021c62f,163,453,4,19,0,402,0,0,1,0,1.571,False
deepset-ai/haystack,f6fceb1b568bf08f8244cf123b71cf32af8bec33,204,618,7,27,0,568,0,0,1,0,2.252,False
deepset-ai/haystack,9af6c7e442580c1df4763e6170ed36918d16eddd,141,313,3,7,0,317,0,0,1,0,1.454,False
deepset-ai/haystack,8d7a58347ddce640b4871f6017936537a9f1088c,146,407,4,18,1,368,0,0,1,0,1.788,False
deepset-ai/haystack,5f3c37d287a4fa882d59161a20f762e9102bc6aa,230,780,8,55,0,750,0,0,0,0,3.208,False
deepset-ai/haystack,2428bc2a92c2cb97381523beb9662a14fe15e9b5,160,448,4,19,0,398,0,0,1,0,1.901,False
deepset-ai/haystack,d7a7d9c1fb07c9e351a740e33e9347c67e0ccf08,163,453,4,19,0,402,0,0,1,0,1.372,False
deepset-ai/haystack,0fbb0655f0ddcb5ae07f90872c7bf7b2d5df72b9,141,337,3,7,0,343,0,0,1,0,1.516,False
deepset-ai/haystack,05af9c3439b05c8e730a3185fc84e2b45cda22b3,144,353,3,8,1,359,0,0,1,0,1.029,False
deepset-ai/haystack,848115c65edb98fe600d71cb398f8a5e4c874f76,216,698,7,47,0,670,0,0,1,0,2.759,False
deepset-ai/haystack,db4f23771abb41e598ad65041c997d72d6268dd9,190,580,5,23,0,514,0,0,1,0,2.173,False
deepset-ai/haystack,bce988eab00aa21272df177070b02c8d9789515c,257,811,4,96,32,847,0,0,4,0,4.381,False
deepset-ai/haystack,ad5d29d92fec1592ee8a8597df46ea09b9260f8a,182,538,5,22,0,478,0,0,1,0,2.277,False
django-json-api/django-rest-framework-json-api,142c76edadf7bf4d6c6692da307c03355103b1f6,36,46,1,6,0,46,0,0,14,0,0.089,True
django-json-api/django-rest-framework-json-api,87108d4d6472b0c76e8c8fff53a6f08a026dd319,37,51,1,6,0,50,0,0,14,0,0.193,False
django-json-api/django-rest-framework-json-api,e09b85dc3a7220f2e6fb1a3994ba176a2b71566f,34,48,1,6,0,46,0,0,8,0,0.418,False
django-json-api/django-rest-framework-json-api,6eff72e1be5fd8359f58c519091016f3e6709e23,37,51,1,6,0,50,0,0,14,0,0.51,False
django-json-api/django-rest-framework-json-api,3db6bce73e017a883e3f9139f5acaa466b634c71,36,51,1,6,0,49,0,0,10,0,0.396,False
django-json-api/django-rest-framework-json-api,2568417f1940834c058ccf8319cf3e4bc0913bee,37,51,1,6,0,50,0,0,14,0,0.273,False
django-json-api/django-rest-framework-json-api,46551a9aada19c503e363b20b47765009038d996,36,50,1,6,0,49,0,0,11,0,0.358,False
django-json-api/django-rest-framework-json-api,21493c1abda91af80de13202407485ef1a21dc50,37,51,1,6,0,50,0,0,14,0,0.26,False
django-json-api/django-rest-framework-json-api,0394cf91b87f6d488be3da8ef585df325786c73a,37,51,1,6,0,50,0,0,14,0,0.194,False
django-json-api/django-rest-framework-json-api,3263061a486e7b6bbfff066620a605383714fdf6,36,51,1,6,0,48,0,0,8,0,0.441,False
django-json-api/django-rest-framework-json-api,71508efa3fee8ff75c9cfcd092844801aeb407e1,37,53,1,6,0,52,0,0,12,0,0.353,False
django/django,4a72da71001f154ea60906a2f74898d32b7322a7,839,2779,14,197,8,2847,0,0,23,0,12.948,True
django/django,c609d5149c9295207cd7b2e8154e7b80a18d834a,831,2643,13,183,7,2654,0,0,23,0,11.789,False
django/django,d01709aae21de9cd2565b9c52f32732ea28a2d98,830,2621,13,181,7,2629,0,0,23,0,5.972,False
django/django,f9de1972685ab5ab31ce483a297d85d3e119088b,822,2694,15,123,99,2729,2,0,16,0,11.496,False
django/django,84c7c4a477eae5de394d036d7ba1e58a37e18b69,831,2657,13,186,8,2671,0,0,23,0,11.15,False
django/django,db1fc5cd3c5d36cdb5d0fe4404efd6623dd3e8fb,831,2657,13,186,7,2670,0,0,23,0,4.59,False
django/django,8c0c0235b6a23a0d69cd77286d0212de90d4af44,805,2577,12,189,5,2581,0,0,22,0,8.484,False
django/django,7afca03c4058c25f2e1cec8d0b07c2157c93e831,831,2657,13,186,7,2670,0,0,23,0,7.651,False
django/django,5fcfe5361e5b8c9738b1ee4c1e9a6f293a7dda40,827,2604,12,191,7,2611,0,0,24,0,7.452,False
django/django,882f99031e6e447384bfe22044cc980567d2f40d,840,2759,14,197,8,2823,0,0,23,0,13.361,False
django/django,d90e34c61b27fba2527834806639eebbcfab9631,836,2714,13,186,7,2775,0,0,23,0,8.33,False
django/django,74fd233b1433da8c68de636172ee1c9c6d1c08c9,830,2629,12,195,7,2638,0,0,24,0,11.204,False
django/django,cf2ca22a5797cdd53a10954e9811893325b24a30,830,2626,12,195,7,2635,0,0,24,0,4.597,False
django/django,c121e32082edaff817d9f69dec0c24855dc0186f,836,2712,13,186,7,2773,0,0,23,0,10.695,False
django/django,6e9c5ee88fc948e05b4a7d9f82a8861ed2b0343d,827,2604,12,191,5,2610,0,0,24,0,10.548,False
django/django,2d67222472f80f251607ae1b720527afceba06ad,822,2594,12,191,5,2600,0,0,24,0,5.939,False
django/django,75410228dfd16e49eb3c0ea30b59b4c0d2ea6b03,806,2570,12,190,5,2573,0,0,23,0,7.287,False
django/django,03cd3d137e2c29484b020b9768a4741f1096be97,798,2511,11,189,5,2520,0,0,22,0,9.246,False
django/django,231de683d86374c2b74da2185efc6ddfb5eb3341,831,2657,13,186,7,2670,0,0,23,0,10.56,False
django/django,c11336cd990e155371a5185cf3bd6942cad8d9da,838,2751,13,186,8,2814,0,0,23,0,13.379,False
django/django,af1fa5e7da21c57a4037e67f93493af4e78d454a,813,2417,13,142,6,2421,1,0,19,0,12.681,False
docker/docker-py,6ceb08273c157cbab7b5c77bd71e7389f1a6acc5,69,175,1,2,1,186,0,0,0,0,1.095,True
docker/docker-py,2d3bda84de39a75e560fc79512143d43e5d61226,30,58,0,0,0,59,0,0,0,0,0.466,False
docker/docker-py,b2a18d7209f827d83cc33acb80aa31bf404ffd4b,70,177,1,2,0,188,0,0,0,0,0.972,False
docker/docker-py,2ef02df2f06fafe7d71c96bac1e18d68217703ab,36,70,1,5,0,72,0,0,0,0,0.348,False
docker/docker-py,576e47aaacf690a3fdd6cf98c345d48ecf834b7d,70,178,1,2,1,189,0,0,0,0,0.776,False
docker/docker-py,07b20ce660f4a4b1e64ef3ede346eef9ec08635a,47,108,0,0,0,105,0,0,0,0,0.662,False
docker/docker-py,cb8f2c6630584d6d1b2d9296a0c780af0f5e5549,69,175,1,2,1,186,0,0,0,0,0.629,False
docker/docker-py,26064dd6b584ee14878157b4c8b001eefed70caf,70,177,1,2,0,188,0,0,0,0,0.594,False
docker/docker-py,008730c670afb2f88c7db308901586fb24f1a60c,37,73,1,5,0,75,0,0,0,0,0.449,False
docker/docker-py,650cc70e934044fcb5dfd27fd27777f91c337b6c,30,58,0,0,0,59,0,0,0,0,0.262,False
docker/docker-py,31775a1532a66cf8a4c183a99bb5c73623147295,70,177,1,2,0,188,0,0,0,0,1.024,False
dpkp/kafka-python,48dd596462be5fc7cda004c85b26db823c184a39,125,327,2,7,3,334,0,0,0,0,2.041,True
dpkp/kafka-python,141b6b29609f9594ad9d3d3302a0123d1b831261,106,262,1,5,3,272,4,0,0,0,1.465,False
dpkp/kafka-python,618c5051493693c1305aa9f08e8a0583d5fcf0e3,106,263,1,5,3,273,4,0,0,0,0.707,False
dpkp/kafka-python,cebfed210c7bca4a6c699df6748b008dbb7ce087,119,293,2,7,4,301,0,0,0,0,1.27,False
dpkp/kafka-python,cec1bdc9965b3d6729d4415e31b4dac04d603873,95,241,1,5,3,250,4,0,0,0,0.836,False
dpkp/kafka-python,70ec261b0d41448eb9d6b4ff9456d0d2d65edf15,119,305,2,7,4,313,0,0,0,0,1.205,False
dpkp/kafka-python,009290ddd5d4616d70bff93f841e773af8b22750,106,262,1,5,3,272,4,0,0,0,0.966,False
dpkp/kafka-python,26fbd2eed37224a6815cf61f4f302bf060945576,125,326,2,7,3,333,0,0,0,0,1.385,False
dpkp/kafka-python,899f11730db5f209c03cfad20111ec131ee4c70b,94,239,1,5,3,248,4,0,0,0,0.877,False
dpkp/kafka-python,de6e9d3cc31db2d513e8d8f9dde4d77d400325ce,114,289,1,5,6,304,1,0,0,0,1.32,False
dpkp/kafka-python,812de351f75beefe73bd9bef55847ab61ccc951d,112,287,1,5,6,302,1,0,0,0,0.596,False
dwavesystems/dimod,f67f48677202adffea7a5484e021e2599177b238,56,144,1,34,3,156,0,0,0,0,0.745,True
dwavesystems/dimod,8f6895d935af629edd492c86b2d31ea529997e27,55,134,1,32,3,147,0,0,0,0,0.406,False
dwavesystems/dimod,53a6efa00f23cd87774579536d589433601adca7,34,80,1,4,0,94,0,0,0,0,0.411,False
dwavesystems/dimod,63d9efac1c553e86c2cab6554d0af1ab3188b3c7,42,101,1,26,1,118,0,0,0,0,0.353,False
dwavesystems/dimod,72188236007a1225294a994f9684560de657d865,47,109,1,27,3,125,0,0,0,0,0.394,False
dwavesystems/dimod,54a79d8ad74234aac298d41531c76f73ee607b1b,43,105,1,26,1,121,0,0,0,0,0.297,False
dwavesystems/dimod,15e6f93638b937156e8f0fff008c3b63a451aa45,51,124,1,30,3,137,0,0,0,0,0.39,False
dwavesystems/dimod,2859c969a064fb2b7053919c8f1b50977a408511,30,71,1,2,0,81,0,0,0,0,0.383,False
dwavesystems/dimod,680b0434b77e17e211e74f84503b05a476b9ec64,42,101,1,26,1,118,0,0,0,0,0.281,False
dwavesystems/dimod,91938b74aac2dff4fdcc6dc55bf3b710465799ae,45,102,1,25,3,118,0,0,0,0,0.322,False
dwavesystems/dimod,4920d4e490a40ae69fafb4709ff8cc91059feb79,56,144,1,34,3,156,0,0,0,0,0.487,False
dwavesystems/dimod,67f88fd545767cf999bf86e86bf93489f3a503b9,34,80,1,4,0,94,0,0,0,0,0.265,False
dwavesystems/dimod,7b75e47ce4fec541e432f84367ba58393934b941,30,71,1,2,0,81,0,0,0,0,0.223,False
dwavesystems/dimod,e89fd52174afdcb783a7859892b328ee989e01dd,43,105,1,26,1,121,0,0,0,0,0.291,False
dwavesystems/dimod,4ebac589cfcddcfcef4b4e5160a07c5f67d999f6,34,80,1,4,0,94,0,0,0,0,0.19,False
dwavesystems/dimod,cbcea2e9809fa2016e5728cf6d170db7f02e2712,47,109,1,27,3,125,0,0,0,0,0.33,False
elastic/rally,6915655f2ebf11311db54ebd2014c942110e77e2,63,215,0,0,0,93,0,0,0,0,1.434,True
elastic/rally,7387ca228ec1f0f7e6dc5f4938cfc62dbc4c5cba,52,174,0,0,0,74,0,0,0,0,0.956,False
elastic/rally,1ceb4dbe3d5c925fbcc63bc4ec8426a653d7c6f3,51,176,0,0,0,73,0,0,0,0,0.776,False
elastic/rally,1ca746a1ef3cbf7c2441e9d6d2bb279795853991,50,170,0,0,0,70,0,0,0,0,0.829,False
elastic/rally,7a0e577136d44360d61b3b91a0dc00ecc659f016,50,171,0,0,0,71,0,0,0,0,0.551,False
elastic/rally,f2557f8476f7ba34c5def1c0126218f19266dee1,52,174,0,0,0,74,0,0,0,0,0.665,False
elastic/rally,7aad2e841ca7a2e022447993a83513f24b49c755,50,170,0,0,0,70,0,0,0,0,0.709,False
elastic/rally,a8f4694a7dd6a7b4098f49d93daf14b4e55a090a,52,178,0,0,0,76,0,0,0,0,0.8,False
elastic/rally,4497951696f75078fe05e2def4b95592e074d211,52,179,0,0,0,76,0,0,0,0,1.092,False
elastic/rally,188495b1fdcd8f9e36625ca2b10f1c9659750290,50,170,0,0,0,70,0,0,0,0,0.725,False
elastic/rally,a5408e0d0d07b271b509df8057a7c73303604c10,50,172,0,0,0,72,0,0,0,0,0.608,False
elastic/rally,ddc1e7a8873e5336809b7e6cfe3f434175a08ff3,52,179,0,0,0,76,0,0,0,0,0.901,False
elastic/rally,207bb15258cdab397eea3a3e4fd4f08e50766bc5,61,214,0,0,0,89,0,0,0,0,1.264,False
elastic/rally,54edbccaef684a2a5e202ba37b3fd0ca1b786821,52,176,0,0,0,74,0,0,0,0,0.777,False
elastic/rally,df8634ecd0df12cc97ed44199a1837f0e5371e61,60,211,0,0,0,86,0,0,0,0,1.505,False
ethereum/web3.py,0b6239f89c934d3c81d18d2c39747f1fd21cab88,170,637,1,97,0,661,0,0,0,0,2.919,True
ethereum/web3.py,f6629c25731dcc7ee98f94f6a806dd8798cdd8e6,162,553,1,86,0,572,0,0,0,0,2.281,False
ethereum/web3.py,3237c6f2c1bfaddb5da8ad9d370fd50ad26f1700,163,594,1,92,0,616,0,0,0,0,2.067,False
ethereum/web3.py,e29ce515208d424c9f9e54d512fcc0d2007b67bb,162,553,1,86,0,572,0,0,0,0,1.747,False
ethereum/web3.py,9e21be09d8f4c2356228284ffb52f4f6a3026e35,163,594,1,92,0,616,0,0,0,0,1.605,False
ethereum/web3.py,2c5009b00ed9dff12519871b4193f5d46b606b66,204,663,1,104,0,676,0,0,0,0,2.709,False
ethereum/web3.py,f7d1cd37c9acb3f6a565655da720b9848d9b65bb,170,639,1,97,0,663,0,0,0,0,1.951,False
ethereum/web3.py,ff6de1c0d49e9a135db9bce51249568ab2a4e3c1,203,670,1,101,0,690,0,0,0,0,2.026,False
ethereum/web3.py,bfe0706862f7624ef4915ff04ba250ef50548fe1,163,594,1,92,0,616,0,0,0,0,1.697,False
ethereum/web3.py,8f853f5841fd62187bce0c9f17be75627104ca43,206,664,1,104,0,677,0,0,0,0,2.187,False
ethereum/web3.py,941f8d08f66e34ca83dfaf6c4c96bb294153a996,170,639,1,97,0,663,0,0,0,0,1.899,False
ethereum/web3.py,6e5a5542571a9acbfb20b428e721a55816979a3c,163,594,1,92,0,616,0,0,0,0,1.429,False
ethereum/web3.py,0d3b74505820d2dbff82dfe702ce863d73a062ab,203,670,1,101,0,690,0,0,0,0,1.852,False
ethereum/web3.py,f55177b3be6f604a965e0b7d456ff3c6de3402ff,205,663,1,104,0,676,0,0,0,0,1.669,False
facelessuser/pymdown-extensions,fbf4bf22da3bc864f24b4ee6a2c05b145fb6c304,52,39,1,2,0,40,0,0,0,0,1.374,True
facelessuser/pymdown-extensions,7a9d548ed3aa921e77fbedd202947ba884cca04c,42,18,0,0,0,18,0,0,0,0,1.058,False
facelessuser/pymdown-extensions,02469ddebfe79da5341103270f62d594d57ff462,42,19,0,0,0,19,0,0,0,0,0.811,False
facelessuser/pymdown-extensions,f6102ac0dca1756a1bd052277c44af29887edace,52,37,0,0,0,38,0,0,0,0,1.214,False
facelessuser/pymdown-extensions,759c780c7dbdd580a8d73a7c56dcfd86028ff5a4,41,19,0,0,0,19,0,0,0,0,0.879,False
facelessuser/pymdown-extensions,f655468301b9372c1619a40c2f4b08e4d936b5d7,52,37,0,0,0,38,0,0,0,0,1.089,False
facelessuser/pymdown-extensions,e9c26a243ce7bf8b7a227e84025e6371eaad15ed,42,19,0,0,0,19,0,0,0,0,0.861,False
facelessuser/pymdown-extensions,73bd554cf1c927e03d97be382597554d06db67ca,41,18,0,0,0,18,0,0,0,0,0.896,False
facelessuser/pymdown-extensions,9df48dbc8426804c5848f6e7ddc2067d12f5e020,52,37,0,0,0,38,0,0,0,0,1.021,False
facelessuser/pymdown-extensions,cf97b062b63675ace395955c16ef94968f4132a5,50,33,0,0,0,33,0,0,0,0,1.061,False
facelessuser/pymdown-extensions,7981fdabd75da31af0b8efb8dba9a20a6fb3e6db,42,19,0,0,0,19,0,0,0,0,0.818,False
facelessuser/pymdown-extensions,b5d38261aac121cb13cd459df0272c4c81abd67f,52,37,0,0,0,38,0,0,0,0,1.119,False
facelessuser/pymdown-extensions,a1c2727e6496c28aff5b6db0dfa427e690966ee1,42,19,0,0,0,19,0,0,0,0,0.856,False
facelessuser/pymdown-extensions,45b53a7cbe891021f5b5570bc056f97a119ed078,50,33,0,0,0,33,0,0,0,0,0.989,False
facelessuser/pymdown-extensions,5e750734b7242d82258a0d9bf1db2ee966634903,50,33,0,0,0,33,0,0,0,0,1.054,False
facelessuser/pymdown-extensions,0ad4ac32ac6f91b163fd297656d47ef249173951,41,18,0,0,0,18,0,0,0,0,0.723,False
falconry/falcon,c8e7d1dd5af65939d30d88a0fbc6aa2f2c920935,149,322,1,42,2,773,0,0,5,0,2.468,True
falconry/falcon,cacaa905665a9a3360b23ea6e91d6ddfa1a42fb6,149,322,1,42,2,773,0,0,5,0,0.536,False
falconry/falcon,cbca63dc7739720eab856f48b32f9e782438be7a,124,239,2,10,3,384,0,0,5,0,1.451,False
falconry/falcon,d8e868beb4ec60bceb2897477e8983fe10ad3b94,147,319,1,42,2,765,0,0,5,0,1.22,False
falconry/falcon,5ff8366acab493d2ce09f2a5ca474c1562c70360,102,188,2,13,4,194,0,0,0,0,1.428,False
falconry/falcon,8702f2dd0a72dda4f3a974c5e925c3045bdebcca,115,226,1,5,5,353,0,0,5,0,1.296,False
falconry/falcon,06fdf2885d70149803dbc47324ae8c951b7e58b3,142,308,1,42,2,748,0,0,5,0,1.427,False
falconry/falcon,e470e62395762e52f5bf72347f40657711de04ec,142,299,1,40,2,753,0,0,5,0,1.311,False
falconry/falcon,50b652584825883132e1c2eb98a6e3e12cf4e5ff,149,322,1,42,2,773,0,0,5,0,1.19,False
falconry/falcon,673bb2e13613f04462a5515ba41f84dbab142970,49,63,1,6,0,64,0,0,0,0,0.675,False
falconry/falcon,62c8a2a459f62834f5a14a07692efc5ac86d34a9,114,226,1,5,5,353,0,0,5,0,1.045,False
falconry/falcon,ed80f698e987d5709a1360bb1899a603a81bb59b,147,319,1,42,2,765,0,0,5,0,1.204,False
falconry/falcon,cd707961898e7012159b7205dabc4a2824eb3a68,120,237,2,10,3,380,0,0,5,0,1.048,False
falconry/falcon,c7df22a7b72a84cfe6831e4132f6f988a6332706,113,220,1,5,4,344,0,0,5,0,1.148,False
falconry/falcon,69f6a3232eb47d7f0ff631e4fdc09b168d836eff,84,107,2,12,0,109,0,0,0,0,0.756,False
falconry/falcon,5ce771e19b9aed17401f5865011ebec59105f5a6,142,307,1,42,2,747,0,0,5,0,1.364,False
falconry/falcon,1f914c5143250c1113089868f30eed67697dc40d,142,292,1,39,2,724,0,0,5,0,1.081,False
falconry/falcon,77d5e6394a88ead151c9469494749f95f06b24bf,142,308,1,42,2,749,0,0,5,0,1.083,False
falconry/falcon,11076b8fc78bb61707c271953783198f4b6a04f1,142,308,1,42,2,749,0,0,5,0,0.369,False
falconry/falcon,62c80e679c5a17eb08e1a836a2a8ad3f75697fdb,143,309,1,42,2,750,0,0,5,0,0.541,False
fatal1ty/mashumaro,c076075516af07c0bb552b1a388019380f8d76ae,76,151,1,4,0,151,0,0,0,0,1.206,True
fatal1ty/mashumaro,b1f5ab3284bdac682fc465e67d7c8f8b2ce44827,43,91,1,4,0,91,0,0,0,0,0.524,False
fatal1ty/mashumaro,a86eaf8e4a5f23a7e48644db230fc5a39beffc69,69,123,1,4,0,123,0,0,0,0,0.401,False
fatal1ty/mashumaro,73a937aebf8383da558cac3e71978cc1f8e6a0c7,43,91,1,4,0,91,0,0,0,0,0.281,False
fatal1ty/mashumaro,92d539cfde20c50d953730128441b951f60505cd,69,123,1,4,0,123,0,0,0,0,0.349,False
fatal1ty/mashumaro,ab8242448631ab7a1ad2e437561377cd698a99e9,76,151,1,4,0,151,0,0,0,0,0.571,False
fatal1ty/mashumaro,d70c5c5606bca8854ce9ad309bdb637309d590cb,76,151,1,4,0,151,0,0,0,0,0.355,False
fatal1ty/mashumaro,41b90d2a0505c2a5d463150d880df8cf917227a8,43,91,1,4,0,91,0,0,0,0,0.265,False
fatal1ty/mashumaro,7349f736c5d4b25f0c9ae3849f6daed1e7a6e06f,69,123,1,4,0,123,0,0,0,0,0.353,False
fatal1ty/mashumaro,b7d6435a96ede5cef7d1915a3817e3e1f14df6e7,69,123,1,4,0,123,0,0,0,0,0.383,False
fatal1ty/mashumaro,8ec9c6e0d644209698f2446700fdebf1ed47e19d,43,91,1,4,0,91,0,0,0,0,0.311,False
fatal1ty/mashumaro,c3c6739640533426ac08b231b747607aeb596c9c,76,151,1,4,0,151,0,0,0,0,0.638,False
fatal1ty/mashumaro,89f4b1ad2048877e72dc4c86a3c532683753ea8a,69,123,1,4,0,123,0,0,0,0,0.305,False
fitbenchmarking/fitbenchmarking,82716374bf37f0fe0e6f6a5fc5cc14fa7d036976,121,194,0,0,0,191,0,0,0,0,1.63,True
fitbenchmarking/fitbenchmarking,c451994dba5cf826520ab10f894f3b1260b29215,120,190,0,0,0,188,0,0,0,0,1.101,False
fitbenchmarking/fitbenchmarking,be3361d4fd7a34a8a2fcfa7a8510908accf9222a,142,150,1,2,4,165,3,0,0,0,2.079,False
fitbenchmarking/fitbenchmarking,df465dc1b60d580dfb885ee9d03866c25988566f,104,145,0,0,0,141,0,0,0,0,1.366,False
fitbenchmarking/fitbenchmarking,f3f92bfbb2a4b0573142330fe4e824904a92fb59,120,189,0,0,0,188,0,0,0,0,1.482,False
fitbenchmarking/fitbenchmarking,98e3393ac3df0c3ad6be298ceb208742873c35e5,120,191,0,0,0,188,0,0,0,0,1.097,False
fitbenchmarking/fitbenchmarking,6911a5099e8d9f0430f94dff41d207d38448701c,104,145,0,0,0,141,0,0,0,0,0.817,False
fitbenchmarking/fitbenchmarking,d4e104323741131792a1b92e596bc5760afab9a2,102,141,0,0,0,135,0,0,0,0,0.612,False
fitbenchmarking/fitbenchmarking,f88b68edb089a0fa66f94df45fb504490d495839,120,189,0,0,0,187,0,0,0,0,0.969,False
fitbenchmarking/fitbenchmarking,798f3bc6058a5a3b2207e5fc19d059bdfc18d4b0,120,189,0,0,0,188,0,0,0,0,1.895,False
fitbenchmarking/fitbenchmarking,e349416a48d3bcb826ed088c7822876123473443,114,175,0,0,0,173,0,0,0,0,1.066,False
fitbenchmarking/fitbenchmarking,bf51c519b48a817bcceaf59332081343a358c608,116,176,0,0,0,175,0,0,0,0,0.772,False
fitbenchmarking/fitbenchmarking,546e9783dafe0ab502cceff43e4464c6ef5de843,120,189,0,0,0,188,0,0,0,0,0.82,False
fitbenchmarking/fitbenchmarking,1ebe9d7a7263650029516ac293e4d0d41c8ff8c7,110,167,0,0,0,165,0,0,0,0,1.103,False
fitbenchmarking/fitbenchmarking,eddaae19cee2e5dc1c8d15519a2ad07bb5c58ed0,73,85,0,0,0,81,0,0,0,0,0.798,False
fitbenchmarking/fitbenchmarking,6641c44ab97f156badf34a1075791a21304df4a3,60,75,0,0,0,70,0,0,0,0,0.474,False
fitbenchmarking/fitbenchmarking,9a63e9316c755bfe24a3bbb2cd821d2bb9a45920,92,122,0,0,0,117,0,0,0,0,1.175,False
fitbenchmarking/fitbenchmarking,b6009bff0dab092f772f5bb46bb21312acb0e607,106,149,0,0,0,145,0,0,0,0,1.014,False
fitbenchmarking/fitbenchmarking,c35a839af9dc75807c452ebcf2346c18fb4ce558,85,117,0,0,0,112,0,0,0,0,0.816,False
fitbenchmarking/fitbenchmarking,6a41e646051513f80570287b96796f879534b072,141,145,1,2,4,164,3,0,0,0,1.875,False
fonttools/fonttools,7b50bde2ee3ac6c9e1936ea8c5351ffd84e4606c,350,295,2,8,0,311,0,0,7,0,7.451,True
fonttools/fonttools,ee56bb0edaac43d5b7113b2a9d00ed9723ae83b2,333,247,1,3,0,263,0,0,7,0,4.847,False
fonttools/fonttools,7ad7cfd0588e6ee67bdfc0f1bc2e43dd4503e44d,334,247,1,3,0,263,0,0,7,0,3.954,False
fonttools/fonttools,5e6b12d12fa08abafbeb7570f47707fbedf69a45,333,247,1,3,0,263,0,0,7,0,3.46,False
fonttools/fonttools,d757bfac8a140832fcb7ebdf1bd502480d6a6911,329,245,1,3,0,261,0,0,7,0,3.12,False
fonttools/fonttools,969d09dcafd3669753e30060ccca7e5fd4c356cd,326,241,1,3,0,256,0,0,7,0,2.55,False
fonttools/fonttools,b2b771076c37e3a5ab3ab8e93a39b978ae832c15,326,241,1,3,0,256,0,0,7,0,2.46,False
fonttools/fonttools,18d4b17070b9974149310c874286b074226fb8d4,334,247,1,3,0,263,0,0,7,0,3.73,False
fonttools/fonttools,46cb2d078adebb0830d054052c1a489e699583b0,334,247,1,3,0,263,0,0,7,0,3.547,False
fonttools/fonttools,e04dfaab53c54b83096222993b914dc62e483156,334,247,1,3,0,263,0,0,7,0,3.613,False
fonttools/fonttools,7cdac78423b259e77641fe3a1cf3a0b1cc5ec049,324,240,1,3,0,255,0,0,7,0,4.185,False
fonttools/fonttools,dff78057170e1dc42e09480c2a2829a01854ee02,338,250,1,3,0,265,0,0,7,0,5.744,False
fonttools/fonttools,0572f7871823bdef3ceceaf41dedd0a6bd100995,324,240,1,3,0,255,0,0,7,0,5.39,False
fonttools/fonttools,84ebc7d34510720858db4916103b41dcd7f28730,325,240,1,3,0,255,0,0,7,0,3.779,False
fonttools/fonttools,75af36804fb595cabd768d2bc3ccf9b64445a014,338,250,1,3,0,265,0,0,7,0,4.93,False
frictionlessdata/frictionless-py,33bfb1d99595667202aaa6fa01e54f4865e4c2fa,249,791,10,26,0,761,0,0,0,0,3.203,True
frictionlessdata/frictionless-py,3c45ffc8f240a8d09440a82ded422fe341141039,115,450,0,0,0,453,0,0,5,0,1.661,False
frictionlessdata/frictionless-py,696cd6c41dc6ace4f1bc5758e8f59f1812e1d6be,115,450,0,0,0,453,0,0,5,0,0.553,False
frictionlessdata/frictionless-py,db804dc97281ec605d9542440fe1688670bba00f,248,787,10,26,0,757,0,0,0,0,1.58,False
frictionlessdata/frictionless-py,e3fd70a742d7222b3c3e5b217344d0ae5bc002fe,116,471,1,4,0,470,0,0,0,0,1.29,False
frictionlessdata/frictionless-py,8ec7ea15273d466001345d89d030b2a172cdafd7,114,453,0,0,0,455,0,0,0,0,1.5,False
frictionlessdata/frictionless-py,55d71b51b6e0e15e7e6eb4bb5eaa221bae96344c,115,462,0,0,0,461,0,0,0,0,1.235,False
frictionlessdata/frictionless-py,84a1a8ad75c91758b2aad37f1be42a39d42d1846,116,469,0,0,0,468,0,0,0,0,0.918,False
