task_id,instance_id,repo_key,source,key_files,key_lines,key_tokens,repo_files,repo_tokens
borgbackup__borg-7388::src/borg/archive.py,borgbackup__borg-7388,borgbackup/borg,co_edited,2,1431,13248,139,367881
borgbackup__borg-7388::src/borg/archive.py,borgbackup__borg-7388,borgbackup/borg,symbol,3,1670,15238,139,367881
borgbackup__borg-7388::src/borg/archiver/transfer_cmd.py,borgbackup__borg-7388,borgbackup/borg,co_edited,2,3732,34060,139,367881
borgbackup__borg-7388::src/borg/archiver/transfer_cmd.py,borgbackup__borg-7388,borgbackup/borg,symbol,3,3971,36050,139,367881
borgbackup__borg-7388::src/borg/cache.py,borgbackup__borg-7388,borgbackup/borg,co_edited,2,2741,24704,139,367881
borgbackup__borg-7388::src/borg/cache.py,borgbackup__borg-7388,borgbackup/borg,symbol,3,2980,26694,139,367881
borgbackup__borg-6684::src/borg/archive.py,borgbackup__borg-6684,borgbackup/borg,symbol,1,2525,21299,68,314958
borgbackup__borg-7583::src/borg/cache.py,borgbackup__borg-7583,borgbackup/borg,co_edited,2,1528,14479,137,373060
borgbackup__borg-7583::src/borg/cache.py,borgbackup__borg-7583,borgbackup/borg,symbol,3,2664,24137,137,373060
borgbackup__borg-7583::src/borg/crypto/key.py,borgbackup__borg-7583,borgbackup/borg,co_edited,2,1725,16132,137,373060
borgbackup__borg-7583::src/borg/crypto/key.py,borgbackup__borg-7583,borgbackup/borg,symbol,3,2861,25790,137,373060
borgbackup__borg-7583::src/borg/helpers/fs.py,borgbackup__borg-7583,borgbackup/borg,co_edited,2,2227,20977,137,373060
borgbackup__borg-7583::src/borg/helpers/fs.py,borgbackup__borg-7583,borgbackup/borg,symbol,3,3363,30635,137,373060
borgbackup__borg-7941::src/borg/locking.py,borgbackup__borg-7941,borgbackup/borg,co_edited,1,1882,18624,142,377513
borgbackup__borg-7941::src/borg/locking.py,borgbackup__borg-7941,borgbackup/borg,symbol,1,1882,18624,142,377513
borgbackup__borg-7941::src/borg/repository.py,borgbackup__borg-7941,borgbackup/borg,co_edited,1,467,3517,142,377513
borgbackup__borg-7941::src/borg/repository.py,borgbackup__borg-7941,borgbackup/borg,symbol,1,467,3517,142,377513
borgbackup__borg-7712::src/borg/manifest.py,borgbackup__borg-7712,borgbackup/borg,symbol,1,177,2111,138,377462
borgbackup__borg-7492::src/borg/archiver/create_cmd.py,borgbackup__borg-7492,borgbackup/borg,co_edited,2,917,8339,139,372366
borgbackup__borg-7492::src/borg/archiver/create_cmd.py,borgbackup__borg-7492,borgbackup/borg,symbol,4,1291,11563,139,372366
borgbackup__borg-7492::src/borg/fuse.py,borgbackup__borg-7492,borgbackup/borg,co_edited,2,1126,9916,139,372366
borgbackup__borg-7492::src/borg/fuse.py,borgbackup__borg-7492,borgbackup/borg,symbol,3,570,4670,139,372366
borgbackup__borg-7492::src/borg/helpers/progress.py,borgbackup__borg-7492,borgbackup/borg,co_edited,2,1651,15363,139,372366
borgbackup__borg-7492::src/borg/helpers/progress.py,borgbackup__borg-7492,borgbackup/borg,symbol,3,1095,10117,139,372366
borgbackup__borg-7474::src/borg/archiver/transfer_cmd.py,borgbackup__borg-7474,borgbackup/borg,co_edited,1,158,1455,139,370125
borgbackup__borg-7474::src/borg/archiver/transfer_cmd.py,borgbackup__borg-7474,borgbackup/borg,symbol,3,1410,12929,139,370125
borgbackup__borg-7474::src/borg/repoobj.py,borgbackup__borg-7474,borgbackup/borg,co_edited,1,220,1946,139,370125
borgbackup__borg-7474::src/borg/repoobj.py,borgbackup__borg-7474,borgbackup/borg,symbol,3,1472,13420,139,370125
borgbackup__borg-6527::src/borg/archiver.py,borgbackup__borg-6527,borgbackup/borg,co_edited,2,3405,28638,68,313931
borgbackup__borg-6527::src/borg/archiver.py,borgbackup__borg-6527,borgbackup/borg,symbol,2,3405,28638,68,313931
borgbackup__borg-6527::src/borg/crypto/key.py,borgbackup__borg-6527,borgbackup/borg,co_edited,2,7415,73521,68,313931
borgbackup__borg-6527::src/borg/crypto/key.py,borgbackup__borg-6527,borgbackup/borg,symbol,2,7415,73521,68,313931
borgbackup__borg-6527::src/borg/helpers.py,borgbackup__borg-6527,borgbackup/borg,co_edited,2,5782,59601,68,313931
borgbackup__borg-6527::src/borg/helpers.py,borgbackup__borg-6527,borgbackup/borg,symbol,2,5782,59601,68,313931
borgbackup__borg-6682::src/borg/archive.py,borgbackup__borg-6682,borgbackup/borg,symbol,1,1058,9237,78,333256
borgbackup__borg-8436::src/borg/archiver/__init__.py,borgbackup__borg-8436,borgbackup/borg,symbol,11,7611,65679,147,386485
borgbackup__borg-7549::src/borg/helpers/parseformat.py,borgbackup__borg-7549,borgbackup/borg,co_edited,1,199,1448,83,335415
borgbackup__borg-7549::src/borg/helpers/parseformat.py,borgbackup__borg-7549,borgbackup/borg,symbol,4,671,5839,83,335415
borgbackup__borg-7549::src/borg/helpers/progress.py,borgbackup__borg-7549,borgbackup/borg,co_edited,1,1065,9254,83,335415
borgbackup__borg-7549::src/borg/helpers/progress.py,borgbackup__borg-7549,borgbackup/borg,symbol,4,1537,13645,83,335415
borgbackup__borg-7517::src/borg/archiver/__init__.py,borgbackup__borg-7517,borgbackup/borg,co_edited,2,1739,14018,139,373965
borgbackup__borg-7517::src/borg/archiver/__init__.py,borgbackup__borg-7517,borgbackup/borg,symbol,7,3859,32878,139,373965
borgbackup__borg-7517::src/borg/archiver/_common.py,borgbackup__borg-7517,borgbackup/borg,co_edited,2,1823,16289,139,373965
borgbackup__borg-7517::src/borg/archiver/_common.py,borgbackup__borg-7517,borgbackup/borg,symbol,7,3943,35149,139,373965
borgbackup__borg-7517::src/borg/helpers/parseformat.py,borgbackup__borg-7517,borgbackup/borg,co_edited,2,1290,10991,139,373965
borgbackup__borg-7517::src/borg/helpers/parseformat.py,borgbackup__borg-7517,borgbackup/borg,symbol,7,3410,29851,139,373965
bridgecrewio__checkov-6657::checkov/cloudformation/cfn_utils.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,co_edited,2,594,5745,2447,958967
bridgecrewio__checkov-6657::checkov/cloudformation/cfn_utils.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,symbol,8,1083,9913,2447,958967
bridgecrewio__checkov-6657::checkov/cloudformation/graph_builder/local_graph.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,co_edited,2,430,3721,2447,958967
bridgecrewio__checkov-6657::checkov/cloudformation/graph_builder/local_graph.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,symbol,8,919,7889,2447,958967
bridgecrewio__checkov-6657::checkov/common/parsers/node.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,co_edited,2,640,6214,2447,958967
bridgecrewio__checkov-6657::checkov/common/parsers/node.py,bridgecrewio__checkov-6657,bridgecrewio/checkov,symbol,8,1129,10382,2447,958967
bridgecrewio__checkov-6933::checkov/terraform/checks/resource/azure/StorageLocalUsers.py,bridgecrewio__checkov-6933,bridgecrewio/checkov,co_edited,1,35,300,2487,984278
bridgecrewio__checkov-6933::checkov/terraform/checks/resource/azure/StorageLocalUsers.py,bridgecrewio__checkov-6933,bridgecrewio/checkov,symbol,6,234,1868,2487,984278
bridgecrewio__checkov-6933::checkov/terraform/checks/terraform/terraform/StateLock.py,bridgecrewio__checkov-6933,bridgecrewio/checkov,co_edited,1,20,156,2487,984278
bridgecrewio__checkov-6933::checkov/terraform/checks/terraform/terraform/StateLock.py,bridgecrewio__checkov-6933,bridgecrewio/checkov,symbol,6,219,1724,2487,984278
bridgecrewio__checkov-2167::checkov/common/bridgecrew/platform_integration.py,bridgecrewio__checkov-2167,bridgecrewio/checkov,co_edited,1,200,1876,1072,347829
bridgecrewio__checkov-2167::checkov/common/bridgecrew/platform_integration.py,bridgecrewio__checkov-2167,bridgecrewio/checkov,symbol,1,200,1876,1072,347829
bridgecrewio__checkov-2167::checkov/terraform/context_parsers/base_parser.py,bridgecrewio__checkov-2167,bridgecrewio/checkov,co_edited,1,596,6013,1072,347829
bridgecrewio__checkov-2167::checkov/terraform/context_parsers/base_parser.py,bridgecrewio__checkov-2167,bridgecrewio/checkov,symbol,1,596,6013,1072,347829
bridgecrewio__checkov-281::checkov/cloudformation/checks/resource/aws/S3Encryption.py,bridgecrewio__checkov-281,bridgecrewio/checkov,symbol,1,37,203,251,69602
bridgecrewio__checkov-7002::checkov/terraform/checks/resource/gcp/GoogleSubnetworkIPV6PrivateGoogleEnabled.py,bridgecrewio__checkov-7002,bridgecrewio/checkov,co_edited,1,28,230,2487,992845
bridgecrewio__checkov-7002::checkov/terraform/checks/resource/gcp/GoogleSubnetworkIPV6PrivateGoogleEnabled.py,bridgecrewio__checkov-7002,bridgecrewio/checkov,symbol,2,152,1348,2487,992845
bridgecrewio__checkov-7002::checkov/terraform/checks/resource/gcp/GoogleSubnetworkPrivateGoogleEnabled.py,bridgecrewio__checkov-7002,bridgecrewio/checkov,co_edited,1,33,300,2487,992845
bridgecrewio__checkov-7002::checkov/terraform/checks/resource/gcp/GoogleSubnetworkPrivateGoogleEnabled.py,bridgecrewio__checkov-7002,bridgecrewio/checkov,symbol,2,157,1418,2487,992845
bridgecrewio__checkov-1147::checkov/terraform/checks/data/base_check.py,bridgecrewio__checkov-1147,bridgecrewio/checkov,symbol,5,125,857,875,271057
bridgecrewio__checkov-6354::checkov/terraform/checks/module/base_module_check.py,bridgecrewio__checkov-6354,bridgecrewio/checkov,co_edited,1,36,306,2347,930088
bridgecrewio__checkov-6354::checkov/terraform/checks/module/base_module_check.py,bridgecrewio__checkov-6354,bridgecrewio/checkov,symbol,2,109,737,2347,930088
bridgecrewio__checkov-6354::checkov/terraform/checks/module/generic/RevisionVersionTag.py,bridgecrewio__checkov-6354,bridgecrewio/checkov,co_edited,1,47,350,2347,930088
bridgecrewio__checkov-6354::checkov/terraform/checks/module/generic/RevisionVersionTag.py,bridgecrewio__checkov-6354,bridgecrewio/checkov,symbol,2,120,781,2347,930088
bridgecrewio__checkov-474::checkov/terraform/checks/resource/aws/IAMRoleAllowsPublicAssume.py,bridgecrewio__checkov-474,bridgecrewio/checkov,symbol,1,38,210,407,114533
bridgecrewio__checkov-6612::checkov/terraform/checks/resource/aws/WAFACLCVE202144228.py,bridgecrewio__checkov-6612,bridgecrewio/checkov,co_edited,1,50,422,2441,955112
bridgecrewio__checkov-6612::checkov/terraform/checks/resource/aws/WAFACLCVE202144228.py,bridgecrewio__checkov-6612,bridgecrewio/checkov,symbol,1,50,422,2441,955112
bridgecrewio__checkov-6612::checkov/terraform/checks/resource/aws/WAFRuleHasAnyActions.py,bridgecrewio__checkov-6612,bridgecrewio/checkov,co_edited,1,58,658,2441,955112
bridgecrewio__checkov-6612::checkov/terraform/checks/resource/aws/WAFRuleHasAnyActions.py,bridgecrewio__checkov-6612,bridgecrewio/checkov,symbol,1,58,658,2441,955112
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/AutoScalingLaunchTemplate.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,co_edited,2,52,461,2485,991717
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/AutoScalingLaunchTemplate.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,symbol,11,320,2670,2485,991717
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/RDSInstancePerfInsightsEncryptionWithCMK.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,co_edited,2,58,509,2485,991717
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/RDSInstancePerfInsightsEncryptionWithCMK.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,symbol,11,326,2718,2485,991717
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/SecretManagerSecret90days.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,co_edited,2,48,416,2485,991717
bridgecrewio__checkov-6999::checkov/terraform/checks/resource/aws/SecretManagerSecret90days.py,bridgecrewio__checkov-6999,bridgecrewio/checkov,symbol,11,316,2625,2485,991717
bridgecrewio__checkov-289::checkov/cloudformation/runner.py,bridgecrewio__checkov-289,bridgecrewio/checkov,symbol,2,126,1022,258,70995
canonical__charmcraft-1763::charmcraft/services/provider.py,canonical__charmcraft-1763,canonical/charmcraft,symbol,2,132,1030,86,135657
canonical__charmcraft-2084::charmcraft/application/commands/store.py,canonical__charmcraft-2084,canonical/charmcraft,symbol,3,807,5902,79,110793
canonical__charmcraft-1850::charmcraft/models/metadata.py,canonical__charmcraft-1850,canonical/charmcraft,co_edited,1,1052,8408,71,103561
canonical__charmcraft-1850::charmcraft/models/project.py,canonical__charmcraft-1850,canonical/charmcraft,co_edited,1,141,1163,71,103561
canonical__charmcraft-1850::charmcraft/models/project.py,canonical__charmcraft-1850,canonical/charmcraft,symbol,1,141,1163,71,103561
canonical__charmcraft-917::charmcraft/main.py,canonical__charmcraft-917,canonical/charmcraft,symbol,2,391,3094,33,60932
canonical__charmcraft-1818::charmcraft/application/commands/analyse.py,canonical__charmcraft-1818,canonical/charmcraft,co_edited,2,203,1687,71,103135
canonical__charmcraft-1818::charmcraft/application/commands/analyse.py,canonical__charmcraft-1818,canonical/charmcraft,symbol,3,306,2360,71,103135
canonical__charmcraft-1818::charmcraft/application/main.py,canonical__charmcraft-1818,canonical/charmcraft,co_edited,2,131,1026,71,103135
canonical__charmcraft-1818::charmcraft/application/main.py,canonical__charmcraft-1818,canonical/charmcraft,symbol,3,234,1699,71,103135
canonical__charmcraft-1818::charmcraft/services/lifecycle.py,canonical__charmcraft-1818,canonical/charmcraft,co_edited,2,278,2271,71,103135
canonical__charmcraft-1818::charmcraft/services/lifecycle.py,canonical__charmcraft-1818,canonical/charmcraft,symbol,3,381,2944,71,103135
canonical__charmcraft-1823::charmcraft/application/commands/analyse.py,canonical__charmcraft-1823,canonical/charmcraft,co_edited,2,203,1687,71,103135
canonical__charmcraft-1823::charmcraft/application/commands/analyse.py,canonical__charmcraft-1823,canonical/charmcraft,symbol,3,306,2360,71,103135
canonical__charmcraft-1823::charmcraft/application/main.py,canonical__charmcraft-1823,canonical/charmcraft,co_edited,2,131,1026,71,103135
canonical__charmcraft-1823::charmcraft/application/main.py,canonical__charmcraft-1823,canonical/charmcraft,symbol,3,234,1699,71,103135
canonical__charmcraft-1823::charmcraft/services/lifecycle.py,canonical__charmcraft-1823,canonical/charmcraft,co_edited,2,278,2271,71,103135
canonical__charmcraft-1823::charmcraft/services/lifecycle.py,canonical__charmcraft-1823,canonical/charmcraft,symbol,3,381,2944,71,103135
cloud-custodian__cloud-custodian-5645::c7n/resources/emr.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,co_edited,2,2487,20585,401,690666
cloud-custodian__cloud-custodian-5645::c7n/resources/emr.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,symbol,6,4214,30526,401,690666
cloud-custodian__cloud-custodian-5645::c7n/resources/resource_map.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,co_edited,2,2600,19410,401,690666
cloud-custodian__cloud-custodian-5645::c7n/resources/resource_map.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,symbol,7,4500,32448,401,690666
cloud-custodian__cloud-custodian-5645::c7n/resources/vpc.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,co_edited,2,459,5019,401,690666
cloud-custodian__cloud-custodian-5645::c7n/resources/vpc.py,cloud-custodian__cloud-custodian-5645,cloud-custodian/cloud-custodian,symbol,6,2186,14960,401,690666
cloud-custodian__cloud-custodian-5640::c7n/resources/asg.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,co_edited,4,5423,39141,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/asg.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,symbol,12,9442,68051,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/cloudfront.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,co_edited,4,6601,47902,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/cloudfront.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,symbol,12,10620,76812,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/ec2.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,co_edited,4,5015,36835,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/ec2.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,symbol,12,9034,65745,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/rdscluster.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,co_edited,4,6710,48713,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/rdscluster.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,symbol,12,10729,77623,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/vpc.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,co_edited,4,4831,34213,401,690951
cloud-custodian__cloud-custodian-5640::c7n/resources/vpc.py,cloud-custodian__cloud-custodian-5640,cloud-custodian/cloud-custodian,symbol,12,8850,63123,401,690951
cloud-custodian__cloud-custodian-5531::c7n/resources/dms.py,cloud-custodian__cloud-custodian-5531,cloud-custodian/cloud-custodian,co_edited,1,2063,14373,399,675956
cloud-custodian__cloud-custodian-5531::c7n/resources/dms.py,cloud-custodian__cloud-custodian-5531,cloud-custodian/cloud-custodian,symbol,5,4727,33849,399,675956
cloud-custodian__cloud-custodian-5531::c7n/resources/iam.py,cloud-custodian__cloud-custodian-5531,cloud-custodian/cloud-custodian,co_edited,1,406,2874,399,675956
cloud-custodian__cloud-custodian-5531::c7n/resources/iam.py,cloud-custodian__cloud-custodian-5531,cloud-custodian/cloud-custodian,symbol,5,3070,22350,399,675956
cloud-custodian__cloud-custodian-5472::c7n/resources/ec2.py,cloud-custodian__cloud-custodian-5472,cloud-custodian/cloud-custodian,symbol,3,1619,11202,401,675634
cloud-custodian__cloud-custodian-6689::c7n/resources/kinesis.py,cloud-custodian__cloud-custodian-6689,cloud-custodian/cloud-custodian,co_edited,1,195,3486,430,718765
cloud-custodian__cloud-custodian-6689::c7n/resources/kinesis.py,cloud-custodian__cloud-custodian-6689,cloud-custodian/cloud-custodian,symbol,10,3508,25037,430,718765
cloud-custodian__cloud-custodian-6689::c7n/resources/resource_map.py,cloud-custodian__cloud-custodian-6689,cloud-custodian/cloud-custodian,co_edited,1,333,2303,430,718765
cloud-custodian__cloud-custodian-6689::c7n/resources/resource_map.py,cloud-custodian__cloud-custodian-6689,cloud-custodian/cloud-custodian,symbol,11,3841,27340,430,718765
cloud-custodian__cloud-custodian-5526::c7n/resources/dms.py,cloud-custodian__cloud-custodian-5526,cloud-custodian/cloud-custodian,symbol,2,1205,9050,399,675956
cloud-custodian__cloud-custodian-4846::c7n/resources/awslambda.py,cloud-custodian__cloud-custodian-4846,cloud-custodian/cloud-custodian,co_edited,1,2205,16752,401,684642
