instance_id,repo_key,n_edited,n_seeds,edited_not_in_graph,n_new_files,has_exec
tefra__xsdata-1010,tefra/xsdata,1,1,0,0,False
tefra__xsdata-826,tefra/xsdata,1,1,0,0,False
tefra__xsdata-994,tefra/xsdata,2,2,0,0,False
tefra__xsdata-679,tefra/xsdata,2,2,0,0,False
tefra__xsdata-1067,tefra/xsdata,1,1,0,0,False
tefra__xsdata-1055,tefra/xsdata,1,1,0,0,False
tefra__xsdata-886,tefra/xsdata,1,1,0,0,False
tefra__xsdata-687,tefra/xsdata,1,1,0,0,False
tefra__xsdata-1099,tefra/xsdata,1,1,0,0,False
tefra__xsdata-755,tefra/xsdata,2,2,0,0,False
tefra__xsdata-901,tefra/xsdata,1,1,0,0,False
tefra__xsdata-1098,tefra/xsdata,1,1,0,0,False
tefra__xsdata-879,tefra/xsdata,1,1,0,0,False
tefra__xsdata-609,tefra/xsdata,1,1,0,0,False
tefra__xsdata-787,tefra/xsdata,1,1,0,0,False
tefra__xsdata-749,tefra/xsdata,1,1,0,0,False
tefra__xsdata-905,tefra/xsdata,1,1,0,0,False
tefra__xsdata-902,tefra/xsdata,1,1,0,0,False
terrapower__armi-1839,terrapower/armi,1,1,0,0,False
terrapower__armi-1883,terrapower/armi,2,2,0,0,False
terrapower__armi-1925,terrapower/armi,1,1,0,0,False
terrapower__armi-102,terrapower/armi,2,2,0,0,False
terrapower__armi-1842,terrapower/armi,3,3,0,0,False
terrapower__armi-1796,terrapower/armi,2,2,0,0,False
terrapower__armi-1122,terrapower/armi,1,1,0,0,False
terrapower__armi-256,terrapower/armi,2,2,0,0,False
terrapower__armi-1117,terrapower/armi,3,3,0,0,False
terrapower__armi-1230,terrapower/armi,1,1,0,0,False
terrapower__armi-1929,terrapower/armi,1,1,0,0,False
terrapower__armi-2068,terrapower/armi,1,1,0,0,False
Textualize__textual-441,textualize/textual,1,1,0,0,False
Textualize__textual-2692,textualize/textual,1,1,0,0,False
Textualize__textual-4159,textualize/textual,2,2,0,0,False
Textualize__textual-4313,textualize/textual,1,1,0,0,False
Textualize__textual-4196,textualize/textual,1,1,0,0,False
Textualize__textual-1551,textualize/textual,2,2,0,0,False
Textualize__textual-3274,textualize/textual,1,1,0,0,False
Textualize__textual-1359,textualize/textual,1,1,0,0,False
Textualize__textual-3872,textualize/textual,1,1,0,0,False
Textualize__textual-4452,textualize/textual,3,3,0,0,False
Textualize__textual-3965,textualize/textual,1,1,0,0,False
Textualize__textual-2987,textualize/textual,2,2,0,0,False
Textualize__textual-5743,textualize/textual,1,1,0,0,False
Textualize__textual-2464,textualize/textual,1,1,0,0,False
Textualize__textual-2981,textualize/textual,1,1,0,0,False
Textualize__textual-2038,textualize/textual,1,1,0,0,False
Textualize__textual-5237,textualize/textual,1,1,0,0,False
Textualize__textual-1837,textualize/textual,1,1,0,0,False
Textualize__textual-3152,textualize/textual,2,2,0,0,False
Textualize__textual-4702,textualize/textual,1,1,0,0,False
tobymao__sqlglot-3238,tobymao/sqlglot,3,3,0,0,False
tobymao__sqlglot-559,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-4390,tobymao/sqlglot,1,1,0,0,False
tobymao__sqlglot-4311,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-2047,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-3799,tobymao/sqlglot,1,1,0,0,False
tobymao__sqlglot-1627,tobymao/sqlglot,4,4,0,0,False
tobymao__sqlglot-3731,tobymao/sqlglot,4,4,0,0,False
tobymao__sqlglot-4079,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-4106,tobymao/sqlglot,3,3,0,0,False
tobymao__sqlglot-3699,tobymao/sqlglot,4,4,0,0,False
tobymao__sqlglot-4004,tobymao/sqlglot,1,1,0,0,False
tobymao__sqlglot-3470,tobymao/sqlglot,1,1,0,0,False
tobymao__sqlglot-4628,tobymao/sqlglot,4,4,0,0,False
tobymao__sqlglot-4393,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-3720,tobymao/sqlglot,2,2,0,0,False
tobymao__sqlglot-3785,tobymao/sqlglot,1,1,0,0,False
tobymao__sqlglot-3242,tobymao/sqlglot,3,3,0,0,False
tobymao__sqlglot-3696,tobymao/sqlglot,4,4,0,0,False
tobymao__sqlglot-2591,tobymao/sqlglot,1,1,0,0,False
tornadoweb__tornado-2045,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2745,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-2157,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-1936,tornadoweb/tornado,4,4,0,0,False
tornadoweb__tornado-2048,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2011,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2270,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-2047,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2589,tornadoweb/tornado,3,3,0,0,False
tornadoweb__tornado-2613,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2058,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2544,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-2549,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-2397,tornadoweb/tornado,3,3,0,0,False
tornadoweb__tornado-2074,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2581,tornadoweb/tornado,1,1,0,0,False
tornadoweb__tornado-2394,tornadoweb/tornado,3,3,0,0,False
tornadoweb__tornado-2075,tornadoweb/tornado,2,2,0,0,False
tornadoweb__tornado-2545,tornadoweb/tornado,4,4,0,0,False
tornadoweb__tornado-3317,tornadoweb/tornado,1,1,0,0,False
tox-dev__tox-946,tox-dev/tox,1,1,0,0,False
tox-dev__tox-2907,tox-dev/tox,1,1,0,0,False
tox-dev__tox-1208,tox-dev/tox,1,1,0,0,False
tox-dev__tox-2786,tox-dev/tox,1,1,0,0,False
tox-dev__tox-1961,tox-dev/tox,2,2,0,0,False
tox-dev__tox-3274,tox-dev/tox,1,1,0,0,False
tox-dev__tox-2212,tox-dev/tox,1,1,0,0,False
tox-dev__tox-3321,tox-dev/tox,1,1,0,0,False
tox-dev__tox-3013,tox-dev/tox,1,1,0,0,False
tox-dev__tox-2834,tox-dev/tox,3,3,0,0,False
tox-dev__tox-2828,tox-dev/tox,3,3,0,0,False
tox-dev__tox-2487,tox-dev/tox,1,1,0,0,False
tox-dev__tox-2011,tox-dev/tox,4,4,0,0,False
tox-dev__tox-2626,tox-dev/tox,3,3,0,0,False
tox-dev__tox-2529,tox-dev/tox,1,1,0,0,False
tox-dev__tox-3259,tox-dev/tox,2,2,0,0,False
tox-dev__tox-989,tox-dev/tox,2,2,0,0,False
tox-dev__tox-2905,tox-dev/tox,2,2,0,0,False
tox-dev__tox-1099,tox-dev/tox,1,1,0,0,False
tox-dev__tox-1046,tox-dev/tox,2,2,0,0,False
twisted__twisted-11897,twisted/twisted,1,1,0,0,False
twisted__twisted-11979,twisted/twisted,1,1,0,0,False
twisted__twisted-12326,twisted/twisted,2,2,0,0,False
twisted__twisted-12096,twisted/twisted,1,1,0,0,False
twisted__twisted-11810,twisted/twisted,5,5,0,0,False
twisted__twisted-12366,twisted/twisted,3,3,0,0,False
twisted__twisted-12302,twisted/twisted,1,1,0,0,False
twisted__twisted-11688,twisted/twisted,1,1,0,0,False
twisted__twisted-12047,twisted/twisted,2,2,0,0,False
twisted__twisted-12064,twisted/twisted,1,1,0,0,False
twisted__twisted-11970,twisted/twisted,2,2,0,0,False
twisted__twisted-12040,twisted/twisted,1,1,0,0,False
twisted__twisted-12324,twisted/twisted,1,1,0,0,False
ucfopen__canvasapi-306,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-76,ucfopen/canvasapi,2,2,0,0,False
ucfopen__canvasapi-228,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-273,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-277,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-512,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-471,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-92,ucfopen/canvasapi,2,2,0,0,False
ucfopen__canvasapi-302,ucfopen/canvasapi,2,2,0,0,False
ucfopen__canvasapi-443,ucfopen/canvasapi,2,2,0,0,False
ucfopen__canvasapi-381,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-340,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-65,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-450,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-406,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-343,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-127,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-133,ucfopen/canvasapi,1,1,0,0,False
ucfopen__canvasapi-421,ucfopen/canvasapi,2,2,0,0,False
ucfopen__canvasapi-51,ucfopen/canvasapi,1,1,0,0,False
vertexproject__synapse-296,vertexproject/synapse,3,3,0,0,False
vertexproject__synapse-351,vertexproject/synapse,2,2,0,0,False
vertexproject__synapse-381,vertexproject/synapse,2,2,0,0,False
vertexproject__synapse-941,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-350,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-331,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-370,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-294,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-382,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-349,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-3940,vertexproject/synapse,1,1,0,0,False
vertexproject__synapse-295,vertexproject/synapse,1,1,0,0,False
wemake-services__wemake-python-styleguide-3114,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-3382,wemake-services/wemake-python-styleguide,2,2,0,0,False
wemake-services__wemake-python-styleguide-1849,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-1688,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-3159,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-2411,wemake-services/wemake-python-styleguide,2,2,0,0,False
wemake-services__wemake-python-styleguide-2533,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-1694,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-1670,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-3128,wemake-services/wemake-python-styleguide,3,3,0,0,False
wemake-services__wemake-python-styleguide-2400,wemake-services/wemake-python-styleguide,3,3,0,0,False
wemake-services__wemake-python-styleguide-1962,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-1850,wemake-services/wemake-python-styleguide,3,3,0,0,False
wemake-services__wemake-python-styleguide-1869,wemake-services/wemake-python-styleguide,2,2,0,0,False
wemake-services__wemake-python-styleguide-3182,wemake-services/wemake-python-styleguide,1,1,0,1,False
wemake-services__wemake-python-styleguide-1916,wemake-services/wemake-python-styleguide,3,3,0,1,False
wemake-services__wemake-python-styleguide-1792,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-2343,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-1649,wemake-services/wemake-python-styleguide,1,1,0,0,False
wemake-services__wemake-python-styleguide-3178,wemake-services/wemake-python-styleguide,1,1,0,0,False
xonsh__xonsh-4919,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-3024,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-3334,xonsh/xonsh,3,3,0,0,False
xonsh__xonsh-3107,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-5013,xonsh/xonsh,3,3,0,0,False
xonsh__xonsh-3272,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-4673,xonsh/xonsh,3,3,0,0,False
xonsh__xonsh-3723,xonsh/xonsh,2,2,0,0,False
xonsh__xonsh-3255,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-4920,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-4907,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-5698,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-2795,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-3428,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-3141,xonsh/xonsh,3,3,0,0,False
xonsh__xonsh-5632,xonsh/xonsh,1,1,0,0,False
xonsh__xonsh-3345,xonsh/xonsh,2,2,0,0,False
xonsh__xonsh-4610,xonsh/xonsh,6,6,0,0,False
yt-dlp__yt-dlp-11425,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-11880,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-4841,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-10516,yt-dlp/yt-dlp,2,2,0,0,False
yt-dlp__yt-dlp-11198,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-11751,yt-dlp/yt-dlp,2,2,0,0,False
yt-dlp__yt-dlp-10611,yt-dlp/yt-dlp,4,4,0,0,False
yt-dlp__yt-dlp-10544,yt-dlp/yt-dlp,3,3,0,0,False
yt-dlp__yt-dlp-12684,yt-dlp/yt-dlp,2,2,0,0,False
yt-dlp__yt-dlp-12714,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-12748,yt-dlp/yt-dlp,1,1,0,0,False
yt-dlp__yt-dlp-10531,yt-dlp/yt-dlp,4,4,0,0,False
yukinarit__pyserde-313,yukinarit/pyserde,2,2,0,0,False
yukinarit__pyserde-229,yukinarit/pyserde,2,2,0,0,False
yukinarit__pyserde-565,yukinarit/pyserde,2,2,0,0,False
yukinarit__pyserde-441,yukinarit/pyserde,1,1,0,0,False
yukinarit__pyserde-561,yukinarit/pyserde,1,1,0,0,False
yukinarit__pyserde-620,yukinarit/pyserde,2,2,0,0,False
yukinarit__pyserde-44,yukinarit/pyserde,3,3,0,0,False
yukinarit__pyserde-264,yukinarit/pyserde,1,1,0,0,False
yukinarit__pyserde-569,yukinarit/pyserde,3,3,0,0,False
yukinarit__pyserde-208,yukinarit/pyserde,2,2,0,0,False
zarr-developers__zarr-python-1828,zarr-developers/zarr-python,3,3,0,0,False
zarr-developers__zarr-python-2644,zarr-developers/zarr-python,3,3,0,0,False
zarr-developers__zarr-python-2494,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-1447,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2244,zarr-developers/zarr-python,2,2,0,0,False
zarr-developers__zarr-python-3015,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2679,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2817,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-1968,zarr-developers/zarr-python,4,4,0,0,False
zarr-developers__zarr-python-2512,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2583,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2213,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-1397,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2548,zarr-developers/zarr-python,3,3,0,0,False
zarr-developers__zarr-python-2210,zarr-developers/zarr-python,2,2,0,0,False
zarr-developers__zarr-python-1991,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2629,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2638,zarr-developers/zarr-python,1,1,0,0,False
zarr-developers__zarr-python-2755,zarr-developers/zarr-python,4,4,0,0,False
zarr-developers__zarr-python-2416,zarr-developers/zarr-python,1,1,0,0,False
